id,hhb,hbo2,ca,na
15693,7.964252915646351,3.9999377134571175,9.027351911550081,3.034111074629353
15694,8.052700237449598,3.9932946752919967,8.982886824240685,3.034111074629353
15695,8.078121229073615,3.9999377134571175,9.033824018363887,3.0247529785746052
15696,7.924829875347224,3.984741237643321,9.14131324901864,3.034111074629353
15697,8.016665232327757,3.997231504202228,8.97730060643624,3.0247529785746052
15698,7.991065880902748,3.9999377134571175,9.034878797819022,3.034111074629353
15699,8.203142814602488,3.9999377134571175,8.807545981500324,3.034111074629353
15700,8.022161541760042,4.019007762357765,8.893821959209456,3.034111074629353
15701,8.173898640269355,3.9999377134571175,8.805626170940076,3.0669059000028622
15702,8.016665232327757,3.997231504202228,9.024000927915095,3.0247529785746052
15703,7.9839289113058705,3.9999377134571175,9.148580399874444,3.1197141308701255
15704,8.100081262066816,3.9932946752919967,8.979352026257478,3.034111074629353
15705,7.714635626054242,3.996342279868346,8.551363878818767,3.034111074629353
15706,7.993749887772055,3.9999377134571175,9.195793659213065,3.034111074629353
15707,8.044613689577991,3.9932946752919967,8.994592417621952,3.034111074629353
15708,8.36805700303148,3.963039573849603,9.674542103298554,3.1937932017614443
15709,8.030912296264509,4.000066188914949,8.855622708809454,3.034111074629353
15710,7.691502611622082,4.042316264017949,8.887932569909651,3.034111074629353
15711,8.054189993864059,3.9886453923988556,8.723900817110383,2.9786732019112754
15712,8.104258553027009,3.9932946752919967,8.994592417621952,3.034111074629353
15713,8.103539491167714,4.000066188914949,8.945654728838537,3.1197141308701255
15714,8.021953488986094,3.9886453923988556,8.506899764664212,2.9371222347287618
15715,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
15716,8.217494385098547,4.011397359313792,8.988351802435579,3.0247529785746052
15717,8.077621112146396,3.984741237643321,9.027351911550081,3.034111074629353
15718,7.964252915646351,3.9999377134571175,9.027351911550081,3.034111074629353
15719,8.029149237152854,4.019007762357765,9.273510642158122,3.034111074629353
15720,8.023659818953094,3.9999377134571175,9.027351911550081,3.034111074629353
15721,7.539330895182144,4.04221559626736,9.018149548386928,3.034111074629353
15722,8.197285656232786,3.984741237643321,8.905333699434934,3.034111074629353
15723,7.983943582393751,3.963039573849603,9.225477178611166,3.147993200747972
15724,8.370205442949194,3.9932946752919967,9.08012104421841,3.034111074629353
15725,7.964252915646351,3.9932946752919967,8.921975013631556,3.034111074629353
15726,7.9884519365687074,3.997231504202228,8.584551430389297,3.0247529785746052
15727,8.184177766778474,3.9932946752919967,8.994592417621952,3.034111074629353
15728,8.016665232327757,3.997231504202228,9.006791179261473,3.0247529785746052
15729,7.998820474553935,4.053157009669081,8.905333699434934,3.034111074629353
15730,7.736308630698341,3.9999377134571175,9.193404196991684,3.034111074629353
15731,8.030912296264509,4.094575454108169,8.77923453150543,3.034111074629353
15732,7.987385930078511,3.9999377134571175,9.05075777429262,3.034111074629353
15733,7.954078180464246,4.011397359313792,9.079343925561224,3.0247529785746052
15734,8.09614618759555,3.9468510241685495,9.002981224235617,2.9786732019112754
15735,8.358280453598837,3.9999377134571175,8.970861625616799,3.034111074629353
15736,7.998820474553935,3.9453539862497453,9.015429601041475,3.034111074629353
15737,7.952425330109821,4.049669203617628,8.96031649306538,3.0247529785746052
15738,7.919792011541615,3.9999377134571175,9.094827113293416,3.034111074629353
15739,7.707149183051658,3.9932946752919967,9.082868383261133,3.034111074629353
15740,8.197260774161952,3.9999377134571175,9.027351911550081,3.034111074629353
15741,8.005743206436787,3.9999377134571175,8.883000647333365,3.0247529785746052
15742,8.205833300774312,3.997231504202228,9.437992633118853,3.0647946463587594
15743,8.006848442081333,3.9999377134571175,8.966462105831488,3.049954556649711
15744,7.868761887316459,3.997231504202228,8.721548251680732,3.0647946463587594
15745,7.919792011541615,3.9999377134571175,9.08378903465883,3.034111074629353
15746,7.979544312465961,3.9932946752919967,9.027351911550081,3.034111074629353
15747,7.950470299019732,3.987799010915174,9.002981224235617,3.034111074629353
15748,8.051038988432218,3.9999377134571175,9.156260739720883,2.8897015390776097
15749,7.926032321028166,3.9999377134571175,9.028398182179263,3.034111074629353
15750,7.708239297003252,4.060288919748254,8.910965706455583,3.0247529785746052
15751,8.021953488986094,4.0143192008531035,8.755517389443762,3.0247529785746052
15752,7.998820474553935,4.053157009669081,9.241616996411137,3.034111074629353
15753,7.620075131406535,3.9999377134571175,8.928591767027184,3.0247529785746052
15754,7.9333595437399795,3.9999377134571175,9.06610939640947,3.0247529785746052
15755,7.998820474553935,3.9932946752919967,9.14131324901864,3.034111074629353
15756,8.324472480087968,3.9999377134571175,9.199334614622817,3.0669059000028622
15757,8.141404971564626,3.987799010915174,9.023455196188985,3.034111074629353
15758,7.6095178433450235,3.9999377134571175,9.17693971687866,3.034111074629353
15759,7.514889016070359,3.987799010915174,9.17948639847598,2.9786732019112754
15760,8.01618838843274,3.9999377134571175,8.913800136042205,3.034111074629353
15761,7.950232620928023,3.9999377134571175,8.858808918960435,3.0647946463587594
15762,7.947962889779384,3.984741237643321,9.008939493760938,3.034111074629353
15763,8.030711770182476,3.9999377134571175,9.151818675872304,3.034111074629353
15764,8.209280423826534,3.9999377134571175,9.17693971687866,3.034111074629353
15765,7.965053116431226,3.9999377134571175,9.028398182179263,3.034111074629353
15766,7.72782710200664,3.9999377134571175,9.106359387773093,3.049954556649711
15767,7.859892927313733,3.9999377134571175,8.92394270641304,3.0247529785746052
15768,7.890154174639199,3.9999377134571175,9.09036370993586,3.034111074629353
15769,8.02646184316105,3.997231504202228,9.106216674361649,3.0247529785746052
15770,7.7462362608922914,3.9927644412518615,9.176057647521844,3.0247529785746052
15771,8.259730218795413,4.04221559626736,8.91106147993875,3.034111074629353
15772,8.184177766778474,3.9932946752919967,9.089181528952388,3.034111074629353
15773,7.819080578677629,3.9999377134571175,8.97190789624598,2.985385724742568
15774,7.969156501736497,3.9999377134571175,8.723215157078302,3.019575480909081
15775,7.861002868686989,3.9932946752919967,9.176406607579818,3.034111074629353
15776,7.942191572194644,3.9999377134571175,8.888457386260853,3.034111074629353
15777,7.893836796361106,3.9999377134571175,8.823081062233431,2.985385724742568
15778,7.998820474553935,3.9932946752919967,9.2549272546344,3.034111074629353
15779,8.106251202970702,3.9932946752919967,8.994592417621952,3.034111074629353
15780,7.919792011541615,3.9999377134571175,9.05075777429262,3.034111074629353
15781,7.855508761235699,3.9932946752919967,8.989023405838363,3.034111074629353
15782,8.226275829034648,3.9999377134571175,8.843468421522877,3.034111074629353
15783,8.523181496617864,3.9999377134571175,8.86188083931202,3.034111074629353
15784,7.89745919789433,3.9999377134571175,9.05075777429262,3.034111074629353
15785,7.969156501736497,3.9999377134571175,8.922737865496009,3.049954556649711
15786,8.184177766778474,3.9932946752919967,9.089181528952388,3.034111074629353
15787,8.211837754540506,3.9999377134571175,9.027351911550081,3.034111074629353
15788,7.987385930078511,3.9999377134571175,8.99906822761108,3.034111074629353
15789,7.79730587545022,3.9999377134571175,9.01504868434648,3.0247529785746052
15790,7.942925025973776,3.9999377134571175,8.99906822761108,3.034111074629353
15791,8.067746704010151,3.9999377134571175,8.95677979144096,3.034111074629353
15792,7.964252915646351,3.9999377134571175,8.989023405838363,3.034111074629353
15793,8.115029018697003,3.997231504202228,9.02286574305116,3.034111074629353
15794,8.046606339521684,3.9932946752919967,9.14131324901864,3.034111074629353
15795,7.9839289113058705,3.9999377134571175,9.21408231070485,2.9371222347287618
15796,7.942191572194644,3.9999377134571175,8.712520627910301,3.034111074629353
15797,7.996562443772003,3.987799010915174,8.912162460617958,3.019575480909081
15798,7.98985351646286,4.0123630833049315,8.704759834290494,3.034111074629353
15799,7.964252915646351,3.9932946752919967,8.960303519343274,3.034111074629353
15800,7.632859052401967,3.9932946752919967,8.994592417621952,3.034111074629353
15801,8.016665232327757,3.997231504202228,9.411625263874154,3.0247529785746052
15802,8.095529756040362,3.984741237643321,8.864294376746528,3.034111074629353
15803,7.774782884081549,4.04221559626736,8.994592417621952,3.034111074629353
15804,7.937032950122996,3.9999377134571175,9.30290646089517,3.0669059000028622
15805,7.736012850885958,3.997231504202228,9.141129039927769,3.0907360601461003
15806,8.016665232327757,4.011397359313792,9.100378150112721,3.0247529785746052
15807,8.131532554442604,3.987799010915174,9.159825312165161,3.049954556649711
15808,7.950470299019732,3.987799010915174,9.69739434736984,2.9786732019112754
15809,7.943744098796916,3.997231504202228,9.039157694036515,2.985385724742568
15810,7.869689538147026,3.963039573849603,8.812424562318606,3.0247529785746052
15811,8.313194539078642,3.9932946752919967,9.089181528952388,3.034111074629353
15812,7.879754068532131,3.9999377134571175,9.14930963433672,2.956356840944719
15813,7.806128656512637,3.987799010915174,9.075650807721523,3.034111074629353
15814,8.491191156170968,3.9999377134571175,9.122121359008528,3.034111074629353
15815,7.816113998218473,3.987799010915174,8.929694428338335,3.034111074629353
15816,7.919792011541615,3.9453539862497453,8.989023405838363,3.034111074629353
15817,8.053013893985426,3.9932946752919967,9.15758733785762,3.034111074629353
15818,8.259730218795413,3.9462040872880944,8.91106147993875,3.034111074629353
15819,7.786570378075099,3.9999377134571175,9.06655058430343,3.049954556649711
15820,8.37450172604774,3.9999377134571175,8.88654170935932,2.985385724742568
15821,8.116242301476412,3.9932946752919967,9.050951814750576,3.034111074629353
15822,7.969156501736497,3.9999377134571175,9.065968493330995,3.049954556649711
15823,7.920285530414152,3.9999377134571175,9.100046024326387,3.034111074629353
15824,7.950232620928023,3.997231504202228,9.273733397420935,3.0247529785746052
15825,7.682662183270048,3.9999377134571175,8.904599916786688,3.0247529785746052
15826,7.703681947709351,3.963039573849603,9.260530924661444,3.034111074629353
15827,7.950232620928023,3.997231504202228,8.907972042726104,3.0247529785746052
15828,8.06893687394473,4.019007762357765,8.983853979238539,3.034111074629353
15829,8.184177766778474,3.9932946752919967,8.994592417621952,3.034111074629353
15830,8.535321722552814,3.9999377134571175,8.893467291240476,3.0669059000028622
15831,8.104258553027009,3.9932946752919967,9.086960996029347,3.034111074629353
15832,8.053013893985426,3.9932946752919967,8.994592417621952,3.034111074629353
15833,8.030912296264509,4.000066188914949,8.855622708809454,2.985385724742568
15834,7.774782884081549,3.996342279868346,9.007381262164264,3.034111074629353
15835,7.987385930078511,3.9999377134571175,9.135561686204747,3.034111074629353
15836,7.89745919789433,3.9453539862497453,9.05075777429262,3.034111074629353
15837,7.998820474553935,3.9932946752919967,9.200075006649199,3.034111074629353
15838,8.044613689577991,3.9932946752919967,8.966142607578428,3.034111074629353
15839,7.815810615829421,4.011397359313792,9.004179813130804,3.1197141308701255
15840,8.127363323583703,3.9468510241685495,8.95996440193984,3.049954556649711
15841,7.9839289113058705,3.9999377134571175,9.052265776731344,2.9371222347287618
15842,8.835317680360056,3.984741237643321,9.027351911550081,3.034111074629353
15843,7.954078180464246,4.060288919748254,9.09685014995228,3.0247529785746052
15844,7.987385930078511,3.9999377134571175,8.989274043405942,3.034111074629353
15845,8.022161541760042,4.019007762357765,9.079158474009674,3.034111074629353
15846,7.899969665340435,3.9999377134571175,9.027351911550081,3.034111074629353
15847,7.815825286917302,4.026301856716961,8.809489188699303,3.0247529785746052
15848,8.005743206436787,3.9999377134571175,8.857275820364073,3.0247529785746052
15849,8.059853482104879,4.019007762357765,9.002981224235617,3.049954556649711
15850,7.950470299019732,3.987799010915174,9.404765015758505,3.019575480909081
15851,8.050623383063352,3.984741237643321,9.14131324901864,3.034111074629353
15852,7.918682218205943,3.9999377134571175,9.446852105734777,3.0247529785746052
15853,7.815825286917302,3.963039573849603,9.033806606366234,3.0247529785746052
15854,8.310416071840438,3.963039573849603,9.114562405364591,3.0687376485002535
15855,8.157065550156803,3.9999377134571175,9.100046024326387,3.034111074629353
15856,8.11073618048556,3.9999377134571175,9.065968493330995,3.034111074629353
15857,7.790781412892897,4.026301856716961,9.077743071382473,3.034111074629353
15858,8.146312133465932,3.997231504202228,8.812145944540163,3.0247529785746052
15859,8.037276799551575,3.9999377134571175,9.259087808927722,3.034111074629353
15860,7.773594626728716,3.997231504202228,9.261257457720472,2.974845054683227
15861,7.7127476511782085,4.060288919748254,9.000997726484666,3.0247529785746052
15862,7.950232620928023,3.9999377134571175,9.13006086879414,3.0647946463587594
15863,8.434771094855677,3.997231504202228,8.97356015758189,3.0647946463587594
15864,8.02646184316105,3.997231504202228,9.13218279101748,3.0247529785746052
15865,7.985856665866783,3.987799010915174,8.950168400291703,3.034111074629353
15866,7.818826311044477,3.997231504202228,9.153019187892076,3.0247529785746052
15867,7.845478555127153,3.963039573849603,8.864588229544221,3.0247529785746052
15868,8.067746704010151,3.9999377134571175,8.927378572758066,3.034111074629353
15869,7.953244249190416,3.9999377134571175,9.081989310919258,3.0669059000028622
15870,7.905463772791725,3.9999377134571175,9.1085046273457,3.034111074629353
15871,8.01618838843274,3.9999377134571175,9.438392636496596,3.034111074629353
15872,8.016665232327757,3.997231504202228,8.832893097432018,3.0247529785746052
15873,8.054189993864059,3.9308942023848497,8.925180756885169,3.2220386558402385
15874,8.209280423826534,3.9999377134571175,8.99195629240744,3.034111074629353
15875,8.053013893985426,3.9932946752919967,8.994592417621952,3.034111074629353
15876,8.086458600865509,3.9999377134571175,9.043608901217638,3.0247529785746052
15877,8.552248796423033,3.9999377134571175,9.070021199599854,3.0669059000028622
15878,7.707149183051658,4.006492732851244,9.027351911550081,3.034111074629353
15879,7.837082897528714,3.9999377134571175,9.053291215608166,3.0247529785746052
15880,7.867309445816312,3.9999377134571175,9.162186497191957,3.0907360601461003
15881,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
15882,7.98985351646286,3.996342279868346,8.9650712004495,3.034111074629353
15883,8.067746704010151,3.9999377134571175,9.075650807721523,3.034111074629353
15884,8.044613689577991,3.9932946752919967,8.994592417621952,3.034111074629353
15885,7.9839289113058705,3.9999377134571175,8.7977646406595,3.2220386558402385
15886,7.793757797748071,3.9999377134571175,9.100046024326387,3.034111074629353
15887,7.708239297003252,4.060288919748254,9.019456245917004,3.0247529785746052
15888,8.114800345274766,4.019007762357765,9.476934128859375,3.034111074629353
15889,7.897651954044645,3.997231504202228,8.589998639443461,3.0647946463587594
15890,8.043510326506363,3.9999377134571175,8.849126604569907,3.034111074629353
15891,8.100081262066816,3.9932946752919967,8.917126123982742,3.034111074629353
15892,7.979544312465961,3.9453539862497453,8.688509143949346,3.034111074629353
15893,7.924829875347224,4.04221559626736,8.994592417621952,3.034111074629353
15894,7.998820474553935,3.9932946752919967,9.455273356397214,3.034111074629353
15895,8.011729634168258,4.011397359313792,8.855622708809454,3.0247529785746052
15896,8.06893687394473,3.997231504202228,8.869266551534514,3.034111074629353
15897,7.985856665866783,4.019007762357765,9.002981224235617,3.034111074629353
15898,8.039189175914977,3.9932946752919967,8.988725912475838,3.034111074629353
15899,8.223170917617324,3.9457108704060317,8.852982487565264,3.034111074629353
15900,8.137913247272175,4.094575454108169,9.103532776130113,2.985385724742568
15901,7.809029700211184,3.997231504202228,9.006067529693048,3.0247529785746052
15902,8.036902760554288,3.996342279868346,9.032718241903162,3.034111074629353
15903,7.950232620928023,3.997231504202228,9.348860601398876,3.034111074629353
15904,8.184177766778474,3.9932946752919967,9.15758733785762,3.034111074629353
15905,7.74220932704699,4.04221559626736,9.326851821671909,3.034111074629353
15906,8.005743206436787,3.9999377134571175,8.849126604569907,2.9588741554792524
15907,7.79730587545022,3.9999377134571175,8.965916699915292,3.0247529785746052
15908,8.044613689577991,4.045987387752674,8.895821088574277,3.034111074629353
15909,8.259859992732627,3.9999377134571175,9.085709269147715,2.985385724742568
15910,8.010412182860598,3.997231504202228,9.331969700021421,3.1359444237312677
15911,7.987385930078511,3.9999377134571175,9.028398182179263,3.034111074629353
15912,7.809733322279454,3.963039573849603,8.956007055943815,3.023816733183244
15913,8.053013893985426,3.9932946752919967,9.089181528952388,3.034111074629353
15914,8.108272586242572,3.9453539862497453,8.895821088574277,3.034111074629353
15915,8.06893687394473,4.019007762357765,8.873456459518632,3.034111074629353
15916,7.886412968517315,3.997231504202228,9.13719743485799,2.974845054683227
15917,7.964252915646351,3.9999377134571175,9.027351911550081,3.034111074629353
15918,7.998820474553935,3.9932946752919967,9.043608901217638,3.034111074629353
15919,8.02646184316105,3.997231504202228,9.104199336424381,3.034111074629353
15920,8.135056307522714,3.9999377134571175,8.577451133391458,3.0687376485002535
15921,8.086458600865509,3.9999377134571175,8.96435628612365,3.0247529785746052
15922,7.829158401082984,4.000066188914949,9.271123642105788,2.985385724742568
15923,8.13770607456091,3.9999377134571175,9.052265776731344,3.019575480909081
15924,8.053013893985426,3.9932946752919967,8.994592417621952,3.034111074629353
15925,8.02646184316105,3.997231504202228,8.889559624936961,3.0247529785746052
15926,8.020258152832021,3.9999377134571175,8.970861625616799,3.0757293149066465
15927,8.111593713084751,4.019007762357765,8.873347987256087,3.034111074629353
15928,8.209280423826534,3.9999377134571175,9.100046024326387,3.034111074629353
15929,8.377770978160855,3.9999377134571175,8.717565895165189,3.147993200747972
15930,8.117565370032565,4.049669203617628,9.052552662254184,3.0247529785746052
15931,8.022161541760042,4.019007762357765,9.016165071955534,3.034111074629353
15932,7.809733322279454,3.963039573849603,8.777186398656067,3.0687376485002535
15933,8.038122330737362,3.9999377134571175,9.026285604322727,3.019575480909081
15934,8.080655262592542,4.000066188914949,8.683329506501517,2.9371222347287618
15935,7.791419484833973,3.997231504202228,8.928842741969518,3.049954556649711
15936,7.914165423126471,3.987799010915174,9.261706619103801,3.034111074629353
15937,8.024766507006976,4.000066188914949,8.855622708809454,2.985385724742568
15938,7.983953276938763,3.9999377134571175,9.056711808158108,3.034111074629353
15939,8.030054763665314,3.9999377134571175,9.093447114404615,2.9786732019112754
15940,7.861002868686989,3.9453539862497453,9.1085046273457,3.034111074629353
15941,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
15942,7.818619923589097,4.060288919748254,8.875669252682869,3.0247529785746052
15943,8.03456311784027,4.019007762357765,8.983853979238539,3.034111074629353
15944,7.910512184447843,3.9999377134571175,8.72070633838906,3.019575480909081
15945,7.910652857576258,3.9999377134571175,9.023455196188985,3.034111074629353
15946,8.086458600865509,3.9999377134571175,9.000525167102587,3.147993200747972
15947,7.987385930078511,3.9999377134571175,8.67418211043642,3.034111074629353
15948,8.169119304948364,3.9999377134571175,8.913800136042205,3.034111074629353
15949,8.280254840947132,3.997231504202228,8.417404002854289,3.0647946463587594
15950,8.005743206436787,3.9999377134571175,8.837305058558108,3.0247529785746052
15951,7.964252915646351,3.9999377134571175,9.049711503663438,3.034111074629353
15952,8.03226060376399,4.053157009669081,9.044801720931844,3.034111074629353
15953,7.727738347304783,4.04221559626736,8.994592417621952,3.034111074629353
15954,8.220184092711216,4.026301856716961,8.687238486993301,3.034111074629353
15955,8.142238332347823,3.987799010915174,9.098932763203912,3.2220386558402385
15956,8.059853482104879,3.9468510241685495,8.993165607771557,3.034111074629353
15957,7.9440577604000735,3.997231504202228,8.750157964026295,2.8654432018456357
15958,7.969156501736497,3.9999377134571175,9.065968493330995,3.034111074629353
15959,7.931929618869356,3.9932946752919967,9.303048845097141,3.034111074629353
15960,7.954078180464246,3.9927644412518615,9.004728259971905,3.0247529785746052
15961,7.8430426396210935,3.9999377134571175,8.766478356584233,3.034111074629353
15962,7.881013515833563,3.996342279868346,8.670196616675966,3.034111074629353
15963,8.259730218795413,3.984741237643321,9.025196483428495,3.034111074629353
15964,8.184177766778474,3.9932946752919967,8.994592417621952,3.034111074629353
15965,8.060669173265676,3.9999377134571175,9.08378903465883,3.034111074629353
15966,7.920309317927019,3.997231504202228,8.653012123050104,3.034111074629353
15967,7.993749887772055,3.9999377134571175,9.065968493330995,3.034111074629353
15968,8.02646184316105,4.019007762357765,8.647982283464984,3.034111074629353
15969,8.030711770182476,3.9999377134571175,9.09036370993586,3.034111074629353
15970,8.137913247272175,4.000066188914949,9.103532776130113,3.034111074629353
15971,8.209280423826534,3.9999377134571175,9.161500990262832,3.034111074629353
15972,7.928596787223885,3.9999377134571175,9.234153460632898,3.034111074629353
15973,7.964252915646351,3.9932946752919967,9.062993269407123,3.034111074629353
15974,8.209280423826534,3.9999377134571175,9.09036370993586,3.034111074629353
15975,7.983735380194312,3.9999377134571175,8.742849359289815,3.034111074629353
15976,7.991690828153433,3.987799010915174,9.023455196188985,3.049954556649711
15977,7.716976381891942,3.997231504202228,8.722598821557014,3.049954556649711
15978,7.993853394810286,3.9932946752919967,9.027351911550081,3.034111074629353
15979,8.151105221168025,4.000066188914949,9.178791822917763,3.034111074629353
15980,8.02646184316105,3.997231504202228,9.000506150937802,3.0247529785746052
15981,8.020258152832021,3.9999377134571175,8.51748201480365,2.9786732019112754
15982,7.993749887772055,3.9999377134571175,9.065968493330995,3.034111074629353
15983,7.998820474553935,3.9932946752919967,9.987900335204916,3.034111074629353
15984,8.02646184316105,4.019007762357765,8.942308026338546,3.034111074629353
15985,7.9839289113058705,3.9999377134571175,9.039911804092602,2.9371222347287618
15986,8.021953488986094,4.011397359313792,8.963315040372233,3.0247529785746052
15987,8.24511864840895,4.000066188914949,9.269048073081066,3.0247529785746052
15988,7.950470299019732,3.987799010915174,9.73744210113567,2.9786732019112754
15989,8.434808384510834,3.984741237643321,8.903142265021165,3.0687376485002535
15990,7.8909070977635505,3.9999377134571175,9.260517110122843,3.1197141308701255
15991,8.086458600865509,3.9999377134571175,8.96435628612365,3.0247529785746052
15992,8.030711770182476,3.9999377134571175,8.885916101640804,3.034111074629353
15993,8.115781969964628,4.071151962397565,9.300415056289264,3.034111074629353
15994,8.10627826419254,4.019007762357765,8.893821959209456,3.034111074629353
15995,8.02646184316105,4.060288919748254,8.961252121082666,3.0247529785746052
15996,8.040436398617798,3.9932946752919967,8.895821088574277,3.034111074629353
15997,8.188797161512863,3.9457108704060317,8.96338000728517,3.034111074629353
15998,8.236190039409484,3.9999377134571175,8.95677979144096,3.034111074629353
15999,8.142238332347823,3.987799010915174,9.240184636425447,3.019575480909081
16000,7.980342333275665,3.9932946752919967,9.050951814750576,3.0907360601461003
16001,8.01618838843274,3.9999377134571175,8.99906822761108,3.034111074629353
16002,7.964252915646351,3.9999377134571175,9.135561686204747,3.034111074629353
16003,7.943744098796916,4.000066188914949,8.98058034353063,3.0052021581924913
16004,8.046681906763457,3.9999377134571175,8.900094415060146,3.049954556649711
16005,8.228620317363317,3.9999377134571175,9.027351911550081,3.034111074629353
16006,8.08016448006171,3.9999377134571175,9.128935043193529,3.034111074629353
16007,8.127361980865858,3.9999377134571175,9.092802468744216,3.0247529785746052
16008,7.985856665866783,3.9468510241685495,9.070678194520488,3.034111074629353
16009,8.032716856660972,4.026301856716961,8.859306220479574,3.0687376485002535
16010,7.919792011541615,3.9999377134571175,9.08378903465883,3.034111074629353
16011,8.03456311784027,4.019007762357765,9.110464751752135,3.034111074629353
16012,7.861002868686989,3.9453539862497453,8.990069676467545,3.034111074629353
16013,7.855508761235699,3.9999377134571175,9.027351911550081,3.034111074629353
16014,8.021953488986094,4.011397359313792,9.072640182738615,3.0247529785746052
16015,7.963050535303053,3.9932946752919967,9.086960996029347,3.034111074629353
16016,8.14778546480653,3.9932946752919967,9.086960996029347,3.034111074629353
16017,8.040290465434959,3.997231504202228,9.130398192740907,2.951868202481011
16018,8.020258152832021,3.9999377134571175,8.762826715701996,2.9086750189434625
16019,8.434771094855677,3.997231504202228,9.399790726304712,2.974845054683227
16020,8.114800345274766,4.094575454108169,8.97291366311629,3.034111074629353
16021,8.199571204811843,3.997231504202228,9.234341433516246,2.8999932030992124
16022,7.991065880902748,3.9999377134571175,9.077139413128709,3.034111074629353
16023,8.157065550156803,3.9999377134571175,9.100046024326387,3.034111074629353
16024,8.231432469531702,3.9999377134571175,9.254168531740163,2.95113605938678
16025,8.076661990032216,3.9999377134571175,9.120444254221166,3.0247529785746052
16026,8.209280423826534,3.9999377134571175,8.982273978016913,3.034111074629353
16027,7.774782884081549,3.996342279868346,8.952074497186254,3.034111074629353
16028,7.657313801359439,3.987799010915174,9.075650807721523,3.049954556649711
16029,7.514889016070359,3.987799010915174,8.714641515434481,3.019575480909081
16030,7.883728659187648,3.9999377134571175,9.002981224235617,3.034111074629353
16031,8.221197975672318,4.026301856716961,9.196881357761992,3.023816733183244
16032,7.947962889779384,3.984741237643321,8.989274043405942,3.034111074629353
16033,7.938166278946091,3.9462040872880944,8.970861625616799,2.985385724742568
16034,7.89307117788434,3.9999377134571175,8.790179834340362,3.034111074629353
16035,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
16036,8.04983791855674,3.9999377134571175,9.075650807721523,3.049954556649711
16037,7.964252915646351,3.9932946752919967,9.062993269407123,3.034111074629353
16038,8.016665232327757,3.9886453923988556,8.928471930846639,2.9371222347287618
16039,7.964252915646351,3.9932946752919967,9.094827113293416,3.034111074629353
16040,7.778756598200515,3.984741237643321,9.160891108280996,3.034111074629353
16041,8.497853157655188,3.984741237643321,8.940998092835393,2.985385724742568
16042,7.94928621229691,3.9462040872880944,9.027351911550081,3.034111074629353
16043,8.058465338002952,3.9932946752919967,9.304199337107157,3.034111074629353
16044,8.103539491167714,4.000066188914949,8.855622708809454,3.034111074629353
16045,8.010412182860598,3.997231504202228,9.076541781164984,3.1359444237312677
16046,7.853057147198836,3.9999377134571175,8.980700401762121,3.034111074629353
16047,7.855012212612988,3.9999377134571175,9.156638837871393,3.0247529785746052
16048,8.184177766778474,3.9932946752919967,8.740670845022239,3.034111074629353
16049,7.958333895607244,3.997231504202228,9.06143319556304,3.034111074629353
16050,7.998820474553935,3.9999377134571175,9.043608901217638,3.034111074629353
16051,8.02646184316105,3.997231504202228,9.02286574305116,3.034111074629353
16052,7.776438485326164,3.997231504202228,8.894569438667451,3.1520682019164163
16053,8.184177766778474,3.9932946752919967,9.089181528952388,3.034111074629353
16054,7.9773714225007675,3.9999377134571175,8.888457386260853,3.034111074629353
16055,7.941920101999066,3.9453539862497453,9.05075777429262,3.034111074629353
16056,8.086458600865509,3.9999377134571175,8.834022163778119,3.0247529785746052
16057,8.239411779601488,3.9999377134571175,9.05145730944884,3.034111074629353
16058,7.998820474553935,3.9932946752919967,9.06752758537031,3.034111074629353
16059,7.861002868686989,3.9999377134571175,9.05075777429262,3.034111074629353
16060,7.620075131406535,3.9999377134571175,9.088960856130747,3.0247529785746052
16061,7.950470299019732,3.987799010915174,9.380843094320475,3.019575480909081
16062,7.802083595073501,3.9999377134571175,8.849126604569907,3.034111074629353
16063,8.535321722552814,3.9999377134571175,8.859337270266657,3.0669059000028622
16064,8.067746704010151,3.9999377134571175,8.982273978016913,3.034111074629353
16065,7.98985351646286,3.996342279868346,8.81561981755105,3.034111074629353
16066,7.949794553482841,3.997231504202228,8.841507941155053,3.0647946463587594
16067,8.199865882439878,3.9886453923988556,9.251543250339589,2.9786732019112754
16068,8.044613689577991,3.9999377134571175,9.027351911550081,3.034111074629353
16069,8.180836563218318,3.987799010915174,9.250246070012366,3.049954556649711
16070,8.11073618048556,3.9999377134571175,8.914339581768122,3.034111074629353
16071,7.924829875347224,4.0123630833049315,9.018149548386928,3.034111074629353
16072,7.988494876699956,3.987799010915174,9.075650807721523,3.034111074629353
16073,7.987385930078511,3.9999377134571175,8.657925120768862,3.034111074629353
16074,8.059140263111438,3.997231504202228,9.017297185092486,3.034111074629353
16075,7.96430337119314,3.997231504202228,8.872025379521201,3.1520682019164163
16076,7.932851625843236,3.9999377134571175,9.075650807721523,3.049954556649711
16077,8.176728222768023,4.019007762357765,9.002981224235617,3.034111074629353
16078,8.111273615789672,3.9999377134571175,8.966462105831488,3.034111074629353
16079,8.03456311784027,3.9886453923988556,8.855622708809454,2.985385724742568
16080,8.094244045449267,3.9932946752919967,9.140053924861473,3.034111074629353
16081,7.919792011541615,3.9932946752919967,9.005246416354042,3.034111074629353
